galaxy,dcrra4_triangle_class,zone,dcrra7_evidence_tier,dcrra7_proxy_support_flag,proxy_centroid_predicted_class,nearest_centroid_margin,dcrra3_recommended_class,dcrra3_class_stability,best_n,rrf_rc_over_rlast,rrf_A_over_vouter2,v_outer_kms,v_max_kms,gas_fraction_proxy,outer_baryon_fraction_proxy,n_points,estimated_family_delta_aic_minus_nfw_like,estimated_family_delta_aic_minus_rar_like,dcrra7_rationale,dcrra7_claim_boundary_note,rrf_aic_v2,curve_level_rrf_A_kms2,curve_level_rrf_rc_kpc,best_destructive_null,delta_aic_rrf_minus_best_destructive_null,best_neighbor_null,delta_aic_rrf_minus_best_neighbor_null,best_aic_v2,locked_aic_v2,delta_aic_locked_minus_best_continuum,locked_within_2_of_best,locked_within_10_of_best,grid_count_within_2_of_best,grid_count_within_10_of_best,response_family_strength_axis,halo_competitiveness_axis,rar_competitiveness_axis,nuisance_or_pathology_flag,overflex_neighbor_risk_flag,destructive_null_pass_flag,component_curve_external_validation_status,rotmod_points,Rlast_kpc,median_abs_residual_norm,max_abs_residual_norm,roughness_rms_diff,median_err_fraction,negative_vbar2_proxy_fraction,negative_residual_v2_fraction,kernel_curve_corr,kernel_curve_rmse,winning_comparator,winning_comparator_family,winning_aic,params_json,rss,winner_existing_aic,winner_existing_aic_family,winner_existing_aic_score,winner_existing_aicc,winner_existing_aicc_family,winner_existing_aicc_score,winner_existing_bic,winner_existing_bic_family,winner_existing_bic_score,winner_poly_degree_aic,winner_poly_degree_aic_degree,winner_poly_degree_aic_score,winner_poly_degree_aicc,winner_poly_degree_aicc_degree,winner_poly_degree_aicc_score,winner_poly_degree_bic,winner_poly_degree_bic_degree,winner_poly_degree_bic_score,phase5_winning_comparator,phase5_winning_comparator_family,phase5_overflex_winner,response_family_zone_flag,nuisance_or_pathology_zone_flag,halo_or_mixed_zone_flag,phase5_overflex_winner_flag,existing_aicc_overflex_flag,existing_bic_overflex_flag,poly_aicc_high_flex_flag,snrrf_existing_aicc_winner_flag,low_point_count_flag,high_median_error_flag,high_roughness_flag,high_negative_residual_fraction_flag,phase6_failure_boundary_score
UGC07608,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,1.266437765578806,MIXED_COMPETITIVE,STABLE,2.25,0.4398733892228451,0.823054399049418,66.0,69.3,0.4120872740514944,0.1654315197428834,8,-2.368427867609194,0.5418003168328154,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,5.105947506351235,3787.232807508991,1.8858679458382064,shuffled_radius_rrf_nfixed,-16.558738356277388,saturating_n2,0.6662186692687557,4.360518880957356,5.109407815905687,0.7488889349483312,1,1,14,39,2.368427867609194,-2.368427867609194,0.5418003168328154,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,8,4.78,0.5389119949494949,0.9082479338842974,0.0248289660676746,0.126268589871186,0.0,0.0,0.9906594231097722,0.0853407624746,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-30.23225890759201,"{""coef"": [0.14293713569921282, -3.176670578549973, 23.41719975975775, -53.28696147613794, 52.92922714120916, -19.204752379767854], ""degree"": 5}",0.0008931265201933,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-30.23225890759201,CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-55.15137831205632,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-60.32514154076549,POLY6_NULL,6,-386.29692521493706,POLY6_NULL,6,-382.79692521493706,POLY6_NULL,6,-374.4747690361395,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,1,1,0,1,1,0,1,1,0,0,3
UGC08286,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.4017013800821472,NUISANCE_SENSITIVE,STABLE,2.25,0.1535164244385278,0.8784068199465662,83.5,84.3,0.1844248372604478,0.2105602065330416,17,-22.74282534697728,-32.97328559691554,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,25.401216416439905,5563.656832756115,1.3777751402338965,shuffled_radius_rrf_nfixed,-225.1286380317937,saturating_n2,12.599909618168438,12.458732036805667,25.347747220707195,12.889015183901527,0,0,3,6,55.716110943892815,-22.74282534697728,-32.97328559691554,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,17,8.04,0.6255997561762702,0.8120544157194592,0.0298704027087106,0.0262295081967213,0.0,0.0,0.9615234193770326,0.1484318329200352,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-20.574442136949138,"{""coef"": [-0.3282987049012122, 7.036504190802136, -23.19867825438314, 38.63756876252331, -30.314568393798112, 8.95819052351086], ""degree"": 5}",0.0062581622653064,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-20.574442136949138,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-114.0203948307602,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-117.42111476642292,POLY6_NULL,6,-327.26110102333405,POLY6_NULL,6,-323.76110102333405,POLY6_NULL,6,-315.4389448445365,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,1,0,0,0,0,0,3
UGC08490,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,1.4620471534973811,MIXED_COMPETITIVE,WEAK-MISMATCH,1.5,0.2523586956216306,0.7743851096862977,77.75014469439913,80.1,0.3698138427351224,0.1714426678863903,30,-11.78433075756348,-11.699256177976228,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,22.09935298214661,5227.839259777744,0.9956052101599402,shuffled_radius_rrf_nfixed,-68.23034402180897,exp_saturating,14.778237952738248,7.768704690757376,22.097830831562607,14.329126140805233,0,0,4,8,23.483586935539705,-11.78433075756348,-11.699256177976228,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,30,10.15,0.781548315697794,0.8662413018179231,0.0320656988404066,0.0470063694267515,0.0,0.0,0.9739697229381784,0.2013187494674715,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-58.76994892669903,"{""coef"": [-0.04712689678057428, 4.081879200408457, -8.760616726608323, 10.555479089315753, -6.788126323491186, 1.7286255702652662], ""degree"": 5}",0.0152141121807052,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-58.76994892669903,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-211.94970300430293,CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-208.5911995156861,POLY6_NULL,6,-332.95580366156787,POLY6_NULL,6,-329.45580366156787,POLY6_NULL,6,-321.1336474827703,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,0,1,0,0,0,0,0,2
UGC08550,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.344481077844891,NUISANCE_SENSITIVE,STABLE,1.5,0.4754779836786927,0.7869391832887055,57.5,57.8,0.2321282205554838,0.2179274102079395,11,-14.29781603755098,-20.48507339847569,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,20.371305869094105,2440.9312770554056,0.8798262744779028,shuffled_radius_rrf_nfixed,-35.7275560283331,saturating_n2,11.285493667492007,7.974544603011256,20.38566726012869,12.411122657117437,0,0,4,10,34.78288943602667,-14.29781603755098,-20.48507339847569,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,11,5.36,0.6132790926275993,0.8170569981096408,0.0241810495372847,0.0395348837209302,0.0,0.0,0.991259744224304,0.1835897305580778,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-27.356246153294244,"{""coef"": [-0.42490257719710467, 8.1702414153978, -32.16616005375162, 63.121279273556794, -56.58285543791047, 18.65227311232923], ""degree"": 5}",0.0014903818755859,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-27.356246153294244,NFW_LIKE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-68.33929151124025,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-83.58542825873947,POLY6_NULL,6,-330.13842189198897,POLY6_NULL,6,-326.63842189198897,POLY6_NULL,6,-318.3162657131914,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,0,1,1,0,1,0,0,0,3
UGC08699,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.733877669280754,HALO_DOMINANT_LIKE,STABLE,1.0,0.3201496287129105,0.5618551305245786,182.0,202.0,0.0166714132798353,0.5148080304311073,41,-41.63063915678056,-48.22978766745116,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,110.36196500510164,19255.26946852409,2.3190402536585824,shuffled_radius_rrf_nfixed,-311.3401085756078,saturating_n1,71.83370513632173,38.57503605792372,110.44435022452916,71.86931416660545,0,0,1,3,89.86042682423172,-41.63063915678056,-48.22978766745116,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,41,25.7,0.2318626222678421,1.0580934247071612,0.0600446304830075,0.0320588235294117,0.0,0.3414634146341463,0.9897544980425492,0.2090966531135741,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-16.637489735973542,"{""coef"": [-0.747836319585439, 8.538842818292748, -32.360405503690416, 61.34692739430315, -54.11924792761805, 17.920740529507114], ""degree"": 5}",0.5932005765670963,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-16.637489735973542,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-159.19699706666532,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-151.3861529017336,POLY5_NULL,5,-274.57500861198287,POLY5_NULL,5,-272.0295540665283,POLY4_NULL,4,-265.1836537055534,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,0,1,0,3
UGC08837,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.6678877388025866,SN_RRF_FAMILY_LIKE,STABLE,2.75,0.8742632018176828,1.107229068460373,46.6,48.0,0.2465833619672545,0.5195778610768297,8,-19.89496369732969,-53.28120961106248,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,5.761786851222767,2263.895352602065,3.345911148564107,outer_step_median,-23.518335257861523,saturating_n2,-0.4719339685304078,5.418228613197587,5.755756060854588,0.3375274476570009,1,1,11,34,73.17617330839217,-19.89496369732969,-53.28120961106248,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,8,4.2,0.0837015555637421,0.511678885225368,0.0195268367942352,0.0759571298518579,0.0,0.25,0.9776448377878122,0.1080189086760691,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-19.1699246090662,"{""coef"": [-0.02670456877991538, -0.22686462295748117, 3.1206769379935317, -12.436794635498602, 20.30587131936021, -10.25835980406306], ""degree"": 5}",0.0019972916244316,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-19.1699246090662,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-41.38675759291739,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-53.88658871493801,POLY6_NULL,6,-376.62722884560833,POLY6_NULL,6,-373.12722884560833,POLY6_NULL,6,-364.8050726668108,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,1,0,1,1,0,0,3
UGC09037,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,0.5462524052295934,MIXED_COMPETITIVE,STABLE,4.25,0.1949587950478067,0.7387297769096364,153.00326793895613,160.0,0.1505548505957789,0.6697970183682188,22,-1.150286080068252,-11.005173183106995,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,101.06109869891532,17178.040640800053,13.82882565131004,outer_step_median,-107.1486336535239,saturating_n4,2.348397821735219,98.68753909853766,101.10166558457124,2.414126486033595,0,1,8,21,12.155459263175247,-1.150286080068252,-11.005173183106995,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,22,27.96,0.2971738808201624,0.6360612131567708,0.039668354904689,0.0442729492729492,0.0,0.5,0.7926685074546512,0.7106520006665121,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-25.655294569840983,"{""coef"": [-0.9876145915869052, 6.627690502288366, -31.341567867936337, 75.12465031231204, -77.25474984475863, 28.117793157621662], ""degree"": 5}",0.0198843490584658,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-25.655294569840983,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-136.5950253694691,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-135.6487706493192,POLY6_NULL,6,-279.74128922501177,POLY6_NULL,6,-276.24128922501177,POLY6_NULL,6,-267.9191330462142,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,0,0,1,3
UGC09133,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.5993431759860037,SN_RRF_FAMILY_LIKE,STABLE,3.5,0.0623068613619077,0.786587774810401,228.0,289.0,0.0093244541804845,0.365938415666359,68,-88.77901184794234,-1675.1397860196455,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,279.4851440063043,40202.68027440214,7.632958469016252,outer_step_median,-1189.7752664637346,saturating_n4,-8.175545186446755,279.5360611384721,280.4423127700773,0.906251631605187,1,1,3,6,1763.9187978675875,-88.77901184794234,-1675.1397860196455,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,68,108.31,0.5754725838719608,0.8443824849953832,0.0682631701298468,0.0168096187943262,0.0,0.4852941176470588,0.82812000630551,0.3750601559625466,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,21.87535978585818,"{""coef"": [-0.6120324548162612, 6.56508861551093, -19.947518447411696, 33.76748152078942, -29.706538771843647, 10.39900305588518], ""degree"": 5}",1.624924729328748,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,21.87535978585818,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-300.0227594181734,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-295.76835939243654,POLY6_NULL,6,-282.2148091020728,POLY6_NULL,6,-278.7148091020728,POLY6_NULL,6,-270.39265292327525,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,0,1,0,0,0,1,1,3
UGC11455,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,1.0342843581402277,SN_RRF_FAMILY_LIKE,STABLE,2.5,0.165639968436716,0.7055079565871091,272.0,291.0,0.0049736489617406,0.8126198759191177,36,-82.97769010465677,-72.91735481374951,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,128.3490632443879,41565.55742551837,10.421883442699809,outer_step_median,-314.2959022179833,saturating_n2,4.596169432207773,120.37401005920846,128.39474803682373,8.02073797761527,0,1,3,7,155.89504491840628,-82.97769010465677,-72.91735481374951,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,36,41.93,0.2025007575962371,0.4365262975778546,0.0531236679581387,0.0318763451379377,0.0,0.8055555555555556,0.4174241171268293,0.6821903369096732,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,27.0052452108126,"{""coef"": [-0.013361467970442463, -1.7833955858727881, 1.135242318944485, 9.397541098146412, -14.661536034175445, 6.27820810009464], ""degree"": 5}",0.1455013279169835,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,27.0052452108126,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-183.50265243034315,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-176.89809052374443,POLY6_NULL,6,-226.68878015703663,POLY6_NULL,6,-223.18878015703663,POLY6_NULL,6,-214.86662397823912,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,0,1,1,4
UGC11557,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.2312945322732336,PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,12.0,0.3135081201278987,0.8169710538255515,81.6,85.0,0.0151615207927254,1.3301757286860825,12,-9.485161252740102,-8.923992936976799,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,29.6207051785545,3311.5746971749086,7.308364713365162,outer_step_median,2.2321853586581746,saturating_n8,0.8205761522583792,28.625210795667066,29.621710169304475,0.9964993736374126,1,1,34,38,18.4091541897169,-9.485161252740102,-8.923992936976799,1,1,0,NOT_TESTED_DATA_AVAILABILITY_HOLD,12,10.56,0.3719224727268359,0.5682545475297962,0.037079432375655,0.1222134820747521,0.0,1.0,0.0654320105149512,1.0082220707851262,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-9.74506089178869,"{""coef"": [0.047871330341399974, -4.152384713022265, 11.466603411009189, -10.682104025629064, -0.2213923172756742, 3.5128090718239493], ""degree"": 5}",0.0333152128561923,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-9.74506089178869,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-45.75955108540645,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-55.73033362418662,POLY6_NULL,6,-258.3970811339103,POLY6_NULL,6,-254.89708113391032,POLY6_NULL,6,-246.5749249551128,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,0,1,1,0,0,1,0,1,4
UGC11820,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,THREE_WAY_COMPETITIVE,0.2448169586208659,NUISANCE_SENSITIVE,STABLE,1.0,0.42844569741116,0.7479051598313652,81.25,84.45,0.1542337505775448,0.244646233372781,10,-17.57054959349542,-876.6989069537154,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,62.86953109498173,5214.5142057292105,5.140031936496754,outer_step_median,-179.12424239021522,saturating_n1,51.96040617522969,10.907578880569172,62.84546054413069,51.93788166356151,0,0,2,3,894.2694565472109,-17.57054959349542,-876.6989069537154,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,10,15.82,0.2946413898224852,0.8469336160946748,0.0215257827636523,0.0618266702214035,0.0,0.0,0.9661056783906103,0.1748236358288712,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-10.991412836491676,"{""coef"": [-0.05167375495636878, 3.7554796369093446, -15.173082245283904, 31.675617082963043, -29.472125938887768, 10.050188547945877], ""degree"": 5}",0.0046162094558245,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-10.991412836491676,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-60.38585635258392,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-62.992154119582494,POLY6_NULL,6,-395.8396376236098,POLY6_NULL,6,-392.3396376236098,POLY6_NULL,6,-384.0174814448122,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,0,1,1,0,1,0,0,0,3
UGC11914,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.1578866915897663,PATHOLOGY_ARCHIVE,STABLE,0.5,2.6104513273125383,12.398333663955134,284.0,305.0,0.0002200119684126,1.1001905599087485,65,-165.14386011640465,-306.67291740399025,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,284.69645235175426,31960.717644114047,0.837791898451055,shuffled_radius_rrf_nfixed,-198.1999129208166,saturating_n1,88.83213648027271,153.60143784916036,284.56465496332135,130.96321711416098,0,0,1,1,471.8167775203949,-165.14386011640465,-306.67291740399025,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,65,9.83,0.1332399933048998,0.3294571935131918,0.0252963676986915,0.0280565371024734,0.0,0.953846153846154,0.6003374549218701,3.7638511670735406,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-156.70492312134127,"{""coef"": [-0.15813849000884223, 2.019471906963816, -13.735670966242918, 32.64191006498506, -32.10769595599394, 11.636352440980598], ""degree"": 5}",0.0323184908059811,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-156.70492312134127,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-480.9744198967825,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-469.3763721394776,POLY6_NULL,6,-355.6472675698469,POLY6_NULL,6,-352.1472675698469,POLY6_NULL,6,-343.82511139104935,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,1,0,0,0,0,1,4
UGC12506,NFW_TRIANGLE_DOMINANT,HALO_COMPARATOR_DOMINANT_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,NFW_TRIANGLE_DOMINANT,0.1639347372479833,HALO_DOMINANT_LIKE,STABLE,1.25,0.5588138382398594,0.4207338902587236,231.50485956022607,255.0,0.1186750773341874,0.3919813441677785,31,18.1340142828735,-52.08236443803299,NFW-like comparator is favored in the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,18.614513431657382,42228.45731103607,3.16873315987255,shuffled_radius_rrf_nfixed,-25.96460047638913,exp_saturating,7.209057519045755,12.21141069483032,18.610022237968955,6.398611543138635,0,1,5,18,52.08236443803299,18.1340142828735,-52.08236443803299,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,31,49.99,0.5779666458311955,0.6961511908871247,0.0264943506232414,0.0515555555555555,0.0,0.0,0.8567377967160796,0.3844564980556784,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-65.70505482154631,"{""coef"": [0.14307400158757247, 3.3243093053689443, -17.29101862608699, 42.76172909411723, -46.04019516906957, 17.590968089264578], ""degree"": 5}",0.0210485382110309,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-65.70505482154631,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-210.64225245160785,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-205.53832922469692,POLY6_NULL,6,-306.05266397949845,POLY6_NULL,6,-302.55266397949845,POLY6_NULL,6,-294.2305078007009,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,1,1,1,1,1,0,0,0,0,0,2
UGC12632,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.3517300618262979,NUISANCE_SENSITIVE,STABLE,2.0,0.2790514196762241,0.5257935739194929,73.05001711156541,73.2,0.2285957538576277,0.3061159266571158,15,-3.896593420763652,-91.71973413655462,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,7.839577953094866,3938.353161301627,2.431397779319403,shuffled_radius_rrf_nfixed,-92.12141493652726,saturating_n2,3.080977928346857,4.747849733878672,7.827572755192388,3.079723021313716,0,1,6,18,95.61632755731829,-3.896593420763652,-91.71973413655462,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,15,10.66,0.5954227691258278,0.703796166073716,0.0221180034261111,0.0523668639053254,0.0,0.0,0.9981494879638598,0.1661964528695421,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-40.53594939665712,"{""coef"": [0.04173080469437699, -0.4394592227561369, 13.636517141999827, -36.86378514930233, 38.54492997032585, -14.245543514812057], ""degree"": 5}",0.0019492264101593,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-40.53594939665712,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-119.12793617354072,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-118.71183577133633,POLY6_NULL,6,-379.1202293240062,POLY6_NULL,6,-375.6202293240062,POLY6_NULL,6,-367.2980731452086,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,0,0,1,0,0,0,0,0,2
UGC12732,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,1.3329595342798108,NUISANCE_SENSITIVE,STABLE,1.25,0.3909351694997896,0.6794584423461238,93.17963833370464,98.0,0.3056730110039505,0.250601195861304,16,-17.678028655656757,-71.42095534943749,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,39.85717166436257,5930.224649591072,2.940198316418664,shuffled_radius_rrf_nfixed,-185.9056559792876,saturating_n1,33.12916389700352,6.72452888352921,39.86133349630149,33.13680461277227,0,0,2,5,89.09898400509425,-17.678028655656757,-71.42095534943749,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,16,15.4,0.562222478806373,0.8294860606660912,0.0214894161833813,0.0439643884153229,0.0,0.0,0.9903064012509348,0.1668563052161568,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-49.98481441377379,"{""coef"": [-0.03167655296127547, 1.8761513554615785, -2.3141094737600163, 1.637821755276203, -0.9872218390164962, 0.5758182574518667], ""degree"": 5}",0.0011001835252404,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-49.98481441377379,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-132.0245385739689,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-136.72233957386356,POLY4_NULL,4,-387.1714834136483,POLY4_NULL,4,-385.40677753129535,POLY4_NULL,4,-378.7270861430786,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,0,0,0,0,0,0,3
